id,project,entry,exit
1,DSION PROPERTIES,07/31/2013 14:56:57,07/31/2013 14:57:08
1,DSION PROPERTIES,07/31/2013 14:57:17,07/31/2013 14:57:30
2,DSION PROPERTIES,07/31/2013 14:57:40,07/31/2013 14:57:40
1,DSION PROPERTIES,07/31/2013 14:57:34,07/31/2013 14:57:49
1,DSION PROPERTIES,07/31/2013 14:58:49,07/31/2013 14:59:14
2,DSION PROPERTIES,07/31/2013 14:59:10,07/31/2013 14:59:21
2,DSION PROPERTIES,07/31/2013 14:59:49,07/31/2013 15:00:13
1,DSION PROPERTIES,07/31/2013 15:00:09,07/31/2013 15:00:21
2,DSION PROPERTIES,07/31/2013 15:00:16,07/31/2013 15:00:29
2,DSION PROPERTIES,07/31/2013 15:01:17,07/31/2013 15:01:46
2,DSION PROPERTIES,07/31/2013 15:01:49,07/31/2013 15:02:01
2,DSION PROPERTIES,07/31/2013 15:02:10,07/31/2013 15:02:22
2,DSION PROPERTIES,07/31/2013 15:03:25,07/31/2013 15:03:37
2,DSION PROPERTIES,07/31/2013 15:03:46,07/31/2013 15:03:58
2,DSION PROPERTIES,07/31/2013 15:04:52,07/31/2013 15:05:04
2,DSION PROPERTIES,07/31/2013 15:05:16,07/31/2013 15:05:31
2,DSION PROPERTIES,07/31/2013 15:05:49,07/31/2013 15:06:01
1,DSION PROPERTIES,07/31/2013 15:05:51,07/31/2013 15:06:02
1,DSION PROPERTIES,07/31/2013 15:06:08,07/31/2013 15:06:20
2,DSION PROPERTIES,07/31/2013 15:06:15,07/31/2013 15:06:27
3,DSION PROPERTIES,07/31/2013 15:06:19,07/31/2013 15:06:39
2,DSION PROPERTIES,07/31/2013 15:06:28,07/31/2013 15:06:40
1,DSION PROPERTIES,07/31/2013 15:06:37,07/31/2013 15:07:00
1,DSION PROPERTIES,07/31/2013 15:07:09,07/31/2013 15:07:20
1,DSION PROPERTIES,07/31/2013 15:07:32,07/31/2013 15:07:48
2,DSION PROPERTIES,07/31/2013 15:07:42,07/31/2013 15:07:56
3,DSION PROPERTIES,07/31/2013 15:07:47,07/31/2013 15:07:59
4,DSION PROPERTIES,07/31/2013 15:07:48,07/31/2013 15:08:02
1,DSION PROPERTIES,07/31/2013 15:07:53,07/31/2013 15:08:37
3,DSION PROPERTIES,07/31/2013 15:08:26,07/31/2013 15:08:39
4,DSION PROPERTIES,07/31/2013 15:08:21,07/31/2013 15:08:41
4,DSION PROPERTIES,07/31/2013 15:09:15,07/31/2013 15:09:27
4,DSION PROPERTIES,07/31/2013 15:09:28,07/31/2013 15:09:42
4,DSION PROPERTIES,07/31/2013 15:10:23,07/31/2013 15:10:35
3,DSION PROPERTIES,07/31/2013 15:10:24,07/31/2013 15:10:37
3,DSION PROPERTIES,07/31/2013 15:10:42,07/31/2013 15:11:02
4,DSION PROPERTIES,07/31/2013 15:10:43,07/31/2013 15:11:19
3,DSION PROPERTIES,07/31/2013 15:11:12,07/31/2013 15:11:24
4,DSION PROPERTIES,07/31/2013 15:12:16,07/31/2013 15:12:27
4,DSION PROPERTIES,07/31/2013 15:12:34,07/31/2013 15:12:45
1,DSION PROPERTIES,07/31/2013 15:12:40,07/31/2013 15:12:54
4,DSION PROPERTIES,07/31/2013 15:12:51,07/31/2013 15:13:02
4,DSION PROPERTIES,07/31/2013 15:13:07,07/31/2013 15:13:22
3,DSION PROPERTIES,07/31/2013 15:12:02,07/31/2013 15:13:27
1,DSION PROPERTIES,07/31/2013 15:13:17,07/31/2013 15:13:29
1,DSION PROPERTIES,07/31/2013 15:15:11,07/31/2013 15:15:22
1,DSION PROPERTIES,07/31/2013 15:15:48,07/31/2013 15:16:03
3,DSION PROPERTIES,07/31/2013 15:15:48,07/31/2013 15:16:26
3,DSION PROPERTIES,07/31/2013 15:16:27,07/31/2013 15:16:39
3,DSION PROPERTIES,07/31/2013 15:18:47,07/31/2013 15:19:02
3,DSION PROPERTIES,07/31/2013 15:19:21,07/31/2013 15:19:32
1,DSION PROPERTIES,07/31/2013 15:19:21,07/31/2013 15:19:33
3,DSION PROPERTIES,07/31/2013 15:19:59,07/31/2013 15:20:00
1,DSION PROPERTIES,07/31/2013 15:19:55,07/31/2013 15:20:10
1,DSION PROPERTIES,07/31/2013 15:20:19,07/31/2013 15:20:47
3,DSION PROPERTIES,07/31/2013 15:20:20,07/31/2013 15:20:55
3,DSION PROPERTIES,07/31/2013 15:21:53,07/31/2013 15:22:05
1,DSION PROPERTIES,07/31/2013 15:25:03,07/31/2013 15:25:39
3,DSION PROPERTIES,07/31/2013 15:24:31,07/31/2013 15:25:47
3,DSION PROPERTIES,07/31/2013 15:30:02,07/31/2013 15:30:16
3,DSION PROPERTIES,07/31/2013 15:30:54,07/31/2013 15:31:04
3,DSION PROPERTIES,07/31/2013 15:31:12,07/31/2013 15:31:30
5,DSION PROPERTIES,07/31/2013 15:34:00,07/31/2013 15:34:15
2,DSION PROPERTIES,07/31/2013 15:33:47,07/31/2013 15:34:21
3,DSION PROPERTIES,07/31/2013 15:31:30,07/31/2013 15:34:28
3,DSION PROPERTIES,07/31/2013 15:34:36,07/31/2013 15:34:48
2,DSION PROPERTIES,07/31/2013 15:35:02,07/31/2013 15:35:12
3,DSION PROPERTIES,07/31/2013 15:35:01,07/31/2013 15:35:28
1,DSION PROPERTIES,07/31/2013 15:33:22,07/31/2013 15:36:07
1,DSION PROPERTIES,07/31/2013 15:36:29,07/31/2013 15:36:42
2,DSION PROPERTIES,07/31/2013 15:36:41,07/31/2013 15:36:57
3,DSION PROPERTIES,07/31/2013 15:36:30,07/31/2013 15:36:59
1,DSION PROPERTIES,07/31/2013 15:36:43,07/31/2013 15:37:07
1,DSION PROPERTIES,07/31/2013 15:39:34,07/31/2013 15:39:49
1,DSION PROPERTIES,07/31/2013 15:40:06,07/31/2013 15:40:19
3,DSION PROPERTIES,07/31/2013 15:40:08,07/31/2013 15:40:20
3,DSION PROPERTIES,07/31/2013 15:40:44,07/31/2013 15:40:57
1,DSION PROPERTIES,07/31/2013 15:40:49,07/31/2013 15:41:03
4,DSION PROPERTIES,07/31/2013 15:33:42,07/31/2013 15:41:27
1,DSION PROPERTIES,07/31/2013 15:44:06,07/31/2013 15:44:20
1,DSION PROPERTIES,07/31/2013 15:44:30,07/31/2013 15:44:43
3,DSION PROPERTIES,07/31/2013 15:44:40,07/31/2013 15:44:52
3,DSION PROPERTIES,07/31/2013 15:45:52,07/31/2013 15:46:06
3,DSION PROPERTIES,07/31/2013 15:46:10,07/31/2013 15:46:22
2,DSION PROPERTIES,07/31/2013 15:46:20,07/31/2013 15:46:31
1,DSION PROPERTIES,07/31/2013 15:46:14,07/31/2013 15:46:41
3,DSION PROPERTIES,07/31/2013 15:46:31,07/31/2013 15:46:47
3,DSION PROPERTIES,07/31/2013 15:46:51,07/31/2013 15:47:16
3,DSION PROPERTIES,07/31/2013 15:47:20,07/31/2013 15:47:52
3,DSION PROPERTIES,07/31/2013 15:48:25,07/31/2013 15:48:38
1,DSION PROPERTIES,07/31/2013 15:48:46,07/31/2013 15:48:57
3,DSION PROPERTIES,07/31/2013 15:48:41,07/31/2013 15:49:17
3,DSION PROPERTIES,07/31/2013 15:49:17,07/31/2013 15:49:36
3,DSION PROPERTIES,07/31/2013 15:49:53,07/31/2013 15:50:05
3,DSION PROPERTIES,07/31/2013 15:50:15,07/31/2013 15:50:27
1,DSION PROPERTIES,07/31/2013 15:50:26,07/31/2013 15:50:38
1,DSION PROPERTIES,07/31/2013 15:51:10,07/31/2013 15:51:24
1,DSION PROPERTIES,07/31/2013 15:51:42,07/31/2013 15:52:34
2,DSION PROPERTIES,07/31/2013 15:52:25,07/31/2013 15:52:52
3,DSION PROPERTIES,07/31/2013 15:52:23,07/31/2013 15:53:03
2,DSION PROPERTIES,07/31/2013 15:52:53,07/31/2013 15:53:30
3,DSION PROPERTIES,07/31/2013 15:54:31,07/31/2013 15:54:47
2,DSION PROPERTIES,07/31/2013 15:53:59,07/31/2013 15:55:23
2,DSION PROPERTIES,07/31/2013 15:55:33,07/31/2013 15:55:48
3,DSION PROPERTIES,07/31/2013 15:55:40,07/31/2013 15:55:53
3,DSION PROPERTIES,07/31/2013 15:57:04,07/31/2013 15:57:23
3,DSION PROPERTIES,07/31/2013 15:57:30,07/31/2013 15:57:43
2,DSION PROPERTIES,07/31/2013 15:57:21,07/31/2013 15:57:44
1,DSION PROPERTIES,07/31/2013 15:57:35,07/31/2013 15:57:54
1,DSION PROPERTIES,07/31/2013 15:58:09,07/31/2013 15:58:26
1,DSION PROPERTIES,07/31/2013 15:58:42,07/31/2013 16:01:42
1,DSION PROPERTIES,07/31/2013 16:02:29,07/31/2013 16:02:48
2,DSION PROPERTIES,07/31/2013 16:04:57,07/31/2013 16:05:08
3,DSION PROPERTIES,07/31/2013 16:05:02,07/31/2013 16:05:17
3,DSION PROPERTIES,07/31/2013 16:05:46,07/31/2013 16:06:37
1,DSION PROPERTIES,07/31/2013 16:04:56,07/31/2013 16:07:26
3,DSION PROPERTIES,07/31/2013 16:07:48,07/31/2013 16:08:16
1,DSION PROPERTIES,07/31/2013 16:07:30,07/31/2013 16:08:17
2,DSION PROPERTIES,07/31/2013 16:08:05,07/31/2013 16:08:24
2,DSION PROPERTIES,07/31/2013 16:08:55,07/31/2013 16:09:13
2,DSION PROPERTIES,07/31/2013 16:10:42,07/31/2013 16:10:56
2,DSION PROPERTIES,07/31/2013 16:11:43,07/31/2013 16:11:55
4,DSION PROPERTIES,07/31/2013 15:42:05,07/31/2013 16:11:59
4,DSION PROPERTIES,07/31/2013 16:14:01,07/31/2013 16:14:13
2,DSION PROPERTIES,07/31/2013 16:14:05,07/31/2013 16:14:19
2,DSION PROPERTIES,07/31/2013 16:15:46,07/31/2013 16:15:59
4,DSION PROPERTIES,07/31/2013 16:15:47,07/31/2013 16:16:01
4,DSION PROPERTIES,07/31/2013 16:17:42,07/31/2013 16:17:54
2,DSION PROPERTIES,07/31/2013 16:17:44,07/31/2013 16:17:56
3,DSION PROPERTIES,07/31/2013 16:18:24,07/31/2013 16:18:35
4,DSION PROPERTIES,07/31/2013 16:18:23,07/31/2013 16:18:35
2,DSION PROPERTIES,07/31/2013 16:18:05,07/31/2013 16:18:36
5,DSION PROPERTIES,07/31/2013 16:18:28,07/31/2013 16:18:39
5,DSION PROPERTIES,07/31/2013 16:18:45,07/31/2013 16:18:56
2,DSION PROPERTIES,07/31/2013 16:19:02,07/31/2013 16:19:14
5,DSION PROPERTIES,07/31/2013 16:19:00,07/31/2013 16:19:20
5,DSION PROPERTIES,07/31/2013 16:20:44,07/31/2013 16:20:58
5,DSION PROPERTIES,07/31/2013 16:21:39,07/31/2013 16:22:07
2,DSION PROPERTIES,07/31/2013 16:21:56,07/31/2013 16:22:18
5,DSION PROPERTIES,07/31/2013 16:22:09,07/31/2013 16:22:23
4,DSION PROPERTIES,07/31/2013 16:22:16,07/31/2013 16:22:29
4,DSION PROPERTIES,07/31/2013 16:23:22,07/31/2013 16:23:36
5,DSION PROPERTIES,07/31/2013 16:23:32,07/31/2013 16:23:51
4,DSION PROPERTIES,07/31/2013 16:23:41,07/31/2013 16:23:54
2,DSION PROPERTIES,07/31/2013 16:23:49,07/31/2013 16:24:03
2,DSION PROPERTIES,07/31/2013 16:24:04,07/31/2013 16:24:16
2,DSION PROPERTIES,07/31/2013 16:24:24,07/31/2013 16:24:36
4,DSION PROPERTIES,07/31/2013 16:24:07,07/31/2013 16:24:44
4,DSION PROPERTIES,07/31/2013 16:26:42,07/31/2013 16:26:53
4,DSION PROPERTIES,07/31/2013 16:27:07,07/31/2013 16:27:37
4,DSION PROPERTIES,07/31/2013 16:27:40,07/31/2013 16:27:57
1,DSION PROPERTIES,07/31/2013 16:14:06,07/31/2013 16:28:12
1,DSION PROPERTIES,07/31/2013 16:28:15,07/31/2013 16:28:31
1,DSION PROPERTIES,07/31/2013 16:29:52,07/31/2013 16:30:06
4,DSION PROPERTIES,07/31/2013 16:30:20,07/31/2013 16:30:51
4,DSION PROPERTIES,07/31/2013 16:32:21,07/31/2013 16:32:33
2,DSION PROPERTIES,07/31/2013 16:32:22,07/31/2013 16:33:10
2,DSION PROPERTIES,07/31/2013 16:33:13,07/31/2013 16:33:36
4,DSION PROPERTIES,07/31/2013 16:33:14,07/31/2013 16:33:37
4,DSION PROPERTIES,07/31/2013 16:33:44,07/31/2013 16:33:56
2,DSION PROPERTIES,07/31/2013 16:33:46,07/31/2013 16:34:00
2,DSION PROPERTIES,07/31/2013 16:34:25,07/31/2013 16:34:39
1,DSION PROPERTIES,07/31/2013 16:30:15,07/31/2013 16:34:46
1,DSION PROPERTIES,07/31/2013 16:35:35,07/31/2013 16:36:05
4,DSION PROPERTIES,07/31/2013 16:34:33,07/31/2013 16:36:56
4,DSION PROPERTIES,07/31/2013 16:37:20,07/31/2013 16:37:33
2,DSION PROPERTIES,07/31/2013 16:37:22,07/31/2013 16:37:34
2,DSION PROPERTIES,07/31/2013 16:37:50,07/31/2013 16:38:17
4,DSION PROPERTIES,07/31/2013 16:38:13,07/31/2013 16:38:24
4,DSION PROPERTIES,07/31/2013 16:38:32,07/31/2013 16:38:43
4,DSION PROPERTIES,07/31/2013 16:39:24,07/31/2013 16:40:59
2,DSION PROPERTIES,07/31/2013 16:39:28,07/31/2013 16:41:01
2,DSION PROPERTIES,07/31/2013 16:42:02,07/31/2013 16:42:27
2,DSION PROPERTIES,07/31/2013 16:43:44,07/31/2013 16:44:01
4,DSION PROPERTIES,07/31/2013 16:47:15,07/31/2013 16:47:30
2,DSION PROPERTIES,07/31/2013 16:47:15,07/31/2013 16:47:36
4,DSION PROPERTIES,07/31/2013 16:47:35,07/31/2013 16:47:49
2,DSION PROPERTIES,07/31/2013 16:47:38,07/31/2013 16:48:01
2,DSION PROPERTIES,07/31/2013 16:48:12,07/31/2013 16:48:25
2,DSION PROPERTIES,07/31/2013 16:51:00,07/31/2013 16:51:17
5,DSION PROPERTIES,07/31/2013 16:51:29,07/31/2013 16:51:43
4,DSION PROPERTIES,07/31/2013 16:51:26,07/31/2013 16:51:44
2,DSION PROPERTIES,07/31/2013 16:51:20,07/31/2013 16:51:53
4,DSION PROPERTIES,07/31/2013 16:51:44,07/31/2013 16:51:58
5,DSION PROPERTIES,07/31/2013 16:51:49,07/31/2013 16:52:00
5,DSION PROPERTIES,07/31/2013 16:53:29,07/31/2013 16:53:42
4,DSION PROPERTIES,07/31/2013 16:53:42,07/31/2013 16:54:09
5,DSION PROPERTIES,07/31/2013 16:53:42,07/31/2013 16:54:14
2,DSION PROPERTIES,07/31/2013 16:54:07,07/31/2013 16:54:41
2,DSION PROPERTIES,07/31/2013 16:54:48,07/31/2013 16:55:09
2,DSION PROPERTIES,07/31/2013 16:56:02,07/31/2013 16:56:13
2,DSION PROPERTIES,07/31/2013 16:56:24,07/31/2013 16:56:48
2,DSION PROPERTIES,07/31/2013 16:57:49,07/31/2013 16:58:03
5,DSION PROPERTIES,07/31/2013 16:57:58,07/31/2013 16:58:15
5,DSION PROPERTIES,07/31/2013 17:00:03,07/31/2013 17:00:32
5,DSION PROPERTIES,07/31/2013 17:02:40,07/31/2013 17:02:53
5,DSION PROPERTIES,07/31/2013 17:02:58,07/31/2013 17:03:11
5,DSION PROPERTIES,07/31/2013 17:03:26,07/31/2013 17:03:40
5,DSION PROPERTIES,07/31/2013 17:05:06,07/31/2013 17:05:18
4,DSION PROPERTIES,07/31/2013 17:05:16,07/31/2013 17:05:27
5,DSION PROPERTIES,07/31/2013 17:06:06,07/31/2013 17:06:18
4,DSION PROPERTIES,07/31/2013 17:05:59,07/31/2013 17:06:25
3,DSION PROPERTIES,07/31/2013 17:06:15,07/31/2013 17:06:27
2,DSION PROPERTIES,07/31/2013 17:02:47,07/31/2013 17:07:01
3,DSION PROPERTIES,07/31/2013 17:06:35,07/31/2013 17:07:22
3,DSION PROPERTIES,07/31/2013 17:07:30,07/31/2013 17:07:57
3,DSION PROPERTIES,07/31/2013 17:08:05,07/31/2013 17:08:31
3,DSION PROPERTIES,07/31/2013 17:08:44,07/31/2013 17:08:46
3,DSION PROPERTIES,07/31/2013 17:08:48,07/31/2013 17:09:10
2,DSION PROPERTIES,07/31/2013 17:09:06,07/31/2013 17:09:20
4,DSION PROPERTIES,07/31/2013 17:09:08,07/31/2013 17:09:20
1,DSION PROPERTIES,07/31/2013 16:36:50,07/31/2013 17:09:41
4,DSION PROPERTIES,07/31/2013 17:10:37,07/31/2013 17:10:50
2,DSION PROPERTIES,07/31/2013 17:10:39,07/31/2013 17:10:54
3,DSION PROPERTIES,07/31/2013 17:09:11,07/31/2013 17:11:08
5,DSION PROPERTIES,07/31/2013 17:10:43,07/31/2013 17:11:09
2,DSION PROPERTIES,07/31/2013 17:10:59,07/31/2013 17:11:17
2,DSION PROPERTIES,07/31/2013 17:11:30,07/31/2013 17:11:44
3,DSION PROPERTIES,07/31/2013 17:11:34,07/31/2013 17:11:50
5,DSION PROPERTIES,07/31/2013 17:11:32,07/31/2013 17:11:55
5,DSION PROPERTIES,07/31/2013 17:15:15,07/31/2013 17:15:29
3,DSION PROPERTIES,07/31/2013 17:15:22,07/31/2013 17:15:34
3,DSION PROPERTIES,07/31/2013 17:16:04,07/31/2013 17:16:21
3,DSION PROPERTIES,07/31/2013 17:16:33,07/31/2013 17:16:49
1,DSION PROPERTIES,07/31/2013 17:09:48,07/31/2013 17:18:26
1,DSION PROPERTIES,07/31/2013 17:18:29,07/31/2013 17:18:41
1,DSION PROPERTIES,07/31/2013 17:18:49,07/31/2013 17:19:11
1,DSION PROPERTIES,07/31/2013 17:19:41,07/31/2013 17:19:52
5,DSION PROPERTIES,07/31/2013 17:21:39,07/31/2013 17:21:51
2,DSION PROPERTIES,07/31/2013 17:22:05,07/31/2013 17:22:16
5,DSION PROPERTIES,07/31/2013 17:21:58,07/31/2013 17:22:18
2,DSION PROPERTIES,07/31/2013 17:22:42,07/31/2013 17:22:54
5,DSION PROPERTIES,07/31/2013 17:22:32,07/31/2013 17:23:13
5,DSION PROPERTIES,07/31/2013 17:23:19,07/31/2013 17:23:30
5,DSION PROPERTIES,07/31/2013 17:29:24,07/31/2013 17:29:35
5,DSION PROPERTIES,07/31/2013 17:29:50,07/31/2013 17:30:06
2,DSION PROPERTIES,07/31/2013 17:30:03,07/31/2013 17:30:16
2,DSION PROPERTIES,07/31/2013 17:31:07,07/31/2013 17:31:19
1,DSION PROPERTIES,07/31/2013 17:20:43,07/31/2013 17:39:25
1,DSION PROPERTIES,07/31/2013 17:39:59,07/31/2013 17:40:24
2,DSION PROPERTIES,07/31/2013 17:40:05,07/31/2013 17:40:30
2,DSION PROPERTIES,07/31/2013 17:41:16,07/31/2013 17:41:28
2,DSION PROPERTIES,07/31/2013 17:44:16,07/31/2013 17:44:28
2,DSION PROPERTIES,07/31/2013 17:44:44,07/31/2013 17:44:55
3,DSION PROPERTIES,07/31/2013 17:17:13,unknown
1,DSION PROPERTIES,07/31/2013 18:15:47,07/31/2013 18:16:00
1,DSION PROPERTIES,07/31/2013 18:18:22,07/31/2013 18:18:36
2,DSION PROPERTIES,07/31/2013 18:18:32,07/31/2013 18:18:52
2,DSION PROPERTIES,07/31/2013 18:18:57,07/31/2013 18:19:28
3,DSION PROPERTIES,07/31/2013 18:19:28,07/31/2013 18:19:31
1,DSION PROPERTIES,07/31/2013 18:19:24,07/31/2013 18:19:39
1,DSION PROPERTIES,07/31/2013 18:21:49,07/31/2013 18:22:22
1,DSION PROPERTIES,07/31/2013 18:22:59,07/31/2013 18:23:12
1,DSION PROPERTIES,07/31/2013 18:23:17,07/31/2013 18:23:29
3,DSION PROPERTIES,07/31/2013 18:23:58,07/31/2013 18:24:18
2,DSION PROPERTIES,07/31/2013 18:24:06,07/31/2013 18:24:18
2,DSION PROPERTIES,07/31/2013 18:24:19,07/31/2013 18:24:33
3,DSION PROPERTIES,07/31/2013 18:24:29,07/31/2013 18:24:42
1,DSION PROPERTIES,07/31/2013 18:23:53,07/31/2013 18:24:43
4,DSION PROPERTIES,07/31/2013 18:24:30,07/31/2013 18:24:44
2,DSION PROPERTIES,07/31/2013 18:24:39,07/31/2013 18:24:50
4,DSION PROPERTIES,07/31/2013 18:24:49,07/31/2013 18:25:01
2,DSION PROPERTIES,07/31/2013 18:24:52,07/31/2013 18:25:05
1,DSION PROPERTIES,07/31/2013 18:24:55,07/31/2013 18:25:09
2,DSION PROPERTIES,07/31/2013 18:25:08,07/31/2013 18:25:29
1,DSION PROPERTIES,07/31/2013 18:25:57,07/31/2013 18:25:58
2,DSION PROPERTIES,07/31/2013 18:25:53,07/31/2013 18:26:06
1,DSION PROPERTIES,07/31/2013 18:26:05,07/31/2013 18:26:06
1,DSION PROPERTIES,07/31/2013 18:26:20,07/31/2013 18:26:26
1,DSION PROPERTIES,07/31/2013 18:26:26,07/31/2013 18:26:30
4,DSION PROPERTIES,07/31/2013 18:26:05,07/31/2013 18:26:42
1,DSION PROPERTIES,07/31/2013 18:26:35,07/31/2013 18:26:46
3,DSION PROPERTIES,07/31/2013 18:26:36,07/31/2013 18:26:47
2,DSION PROPERTIES,07/31/2013 18:26:35,07/31/2013 18:27:01
2,DSION PROPERTIES,07/31/2013 18:27:04,07/31/2013 18:27:16
3,DSION PROPERTIES,07/31/2013 18:27:26,07/31/2013 18:27:39
2,DSION PROPERTIES,07/31/2013 18:27:22,07/31/2013 18:27:41
1,DSION PROPERTIES,07/31/2013 18:27:31,07/31/2013 18:27:47
3,DSION PROPERTIES,07/31/2013 18:27:46,07/31/2013 18:27:58
3,DSION PROPERTIES,07/31/2013 18:28:01,07/31/2013 18:28:16
1,DSION PROPERTIES,07/31/2013 18:27:49,07/31/2013 18:28:22
4,DSION PROPERTIES,07/31/2013 18:28:14,07/31/2013 18:28:30
3,DSION PROPERTIES,07/31/2013 18:28:21,07/31/2013 18:28:36
3,DSION PROPERTIES,07/31/2013 18:28:37,07/31/2013 18:28:37
3,DSION PROPERTIES,07/31/2013 18:28:38,07/31/2013 18:28:39
4,DSION PROPERTIES,07/31/2013 18:28:41,07/31/2013 18:28:41
4,DSION PROPERTIES,07/31/2013 18:28:45,07/31/2013 18:28:46
3,DSION PROPERTIES,07/31/2013 18:28:41,07/31/2013 18:29:03
3,DSION PROPERTIES,07/31/2013 18:29:11,07/31/2013 18:29:26
2,DSION PROPERTIES,07/31/2013 18:27:46,07/31/2013 18:29:27
3,DSION PROPERTIES,07/31/2013 18:29:26,07/31/2013 18:29:40
2,DSION PROPERTIES,07/31/2013 18:29:40,07/31/2013 18:29:40
3,DSION PROPERTIES,07/31/2013 18:30:07,07/31/2013 18:30:24
3,DSION PROPERTIES,07/31/2013 18:31:04,07/31/2013 18:31:05
3,DSION PROPERTIES,07/31/2013 18:31:14,07/31/2013 18:31:22
2,DSION PROPERTIES,07/31/2013 18:31:18,07/31/2013 18:31:22
2,DSION PROPERTIES,07/31/2013 18:31:38,07/31/2013 18:32:00
3,DSION PROPERTIES,07/31/2013 18:31:52,07/31/2013 18:32:08
2,DSION PROPERTIES,07/31/2013 18:32:00,07/31/2013 18:32:16
3,DSION PROPERTIES,07/31/2013 18:32:15,07/31/2013 18:32:59
2,DSION PROPERTIES,07/31/2013 18:32:58,07/31/2013 18:33:14
3,DSION PROPERTIES,07/31/2013 18:33:08,07/31/2013 18:33:21
1,DSION PROPERTIES,07/31/2013 18:33:08,07/31/2013 18:33:23
2,DSION PROPERTIES,07/31/2013 18:33:17,07/31/2013 18:33:41
1,DSION PROPERTIES,07/31/2013 18:33:36,07/31/2013 18:34:19
2,DSION PROPERTIES,07/31/2013 18:34:11,07/31/2013 18:34:37
1,DSION PROPERTIES,07/31/2013 18:34:25,07/31/2013 18:34:43
3,DSION PROPERTIES,07/31/2013 18:34:36,07/31/2013 18:35:01
3,DSION PROPERTIES,07/31/2013 18:36:49,07/31/2013 18:37:05
1,DSION PROPERTIES,07/31/2013 18:37:01,07/31/2013 18:37:15
1,DSION PROPERTIES,07/31/2013 18:41:25,07/31/2013 18:41:42
3,DSION PROPERTIES,07/31/2013 18:41:41,07/31/2013 18:41:56
3,DSION PROPERTIES,07/31/2013 18:43:40,07/31/2013 18:44:04
3,DSION PROPERTIES,07/31/2013 18:47:28,07/31/2013 18:47:41
3,DSION PROPERTIES,07/31/2013 18:48:15,07/31/2013 18:48:29
3,DSION PROPERTIES,07/31/2013 18:52:21,07/31/2013 18:52:34
3,DSION PROPERTIES,07/31/2013 18:54:37,07/31/2013 18:54:48
1,DSION PROPERTIES,07/31/2013 18:54:42,07/31/2013 18:54:53
1,DSION PROPERTIES,07/31/2013 18:55:06,07/31/2013 18:55:18
3,DSION PROPERTIES,07/31/2013 18:55:15,07/31/2013 18:55:28
3,DSION PROPERTIES,07/31/2013 19:00:14,07/31/2013 19:00:35
1,DSION PROPERTIES,07/31/2013 19:00:33,07/31/2013 19:00:45
1,DSION PROPERTIES,07/31/2013 19:00:50,07/31/2013 19:01:08
3,DSION PROPERTIES,07/31/2013 19:01:03,07/31/2013 19:01:15
3,DSION PROPERTIES,07/31/2013 19:03:20,07/31/2013 19:03:33
3,DSION PROPERTIES,07/31/2013 19:03:35,07/31/2013 19:03:49
1,DSION PROPERTIES,07/31/2013 19:03:47,07/31/2013 19:04:01
1,DSION PROPERTIES,07/31/2013 19:05:09,07/31/2013 19:05:36
1,DSION PROPERTIES,07/31/2013 19:05:54,07/31/2013 19:06:20
3,DSION PROPERTIES,07/31/2013 19:06:06,07/31/2013 19:06:21
2,DSION PROPERTIES,07/31/2013 19:06:18,07/31/2013 19:06:41
4,DSION PROPERTIES,07/31/2013 18:32:00,07/31/2013 19:07:16
1,DSION PROPERTIES,07/31/2013 19:07:15,07/31/2013 19:07:27
1,DSION PROPERTIES,07/31/2013 19:07:29,07/31/2013 19:07:41
2,DSION PROPERTIES,07/31/2013 19:06:52,07/31/2013 19:07:43
4,DSION PROPERTIES,07/31/2013 19:07:20,07/31/2013 19:08:01
1,DSION PROPERTIES,07/31/2013 19:07:55,07/31/2013 19:08:07
2,DSION PROPERTIES,07/31/2013 19:07:51,07/31/2013 19:08:59
3,DSION PROPERTIES,07/31/2013 19:06:59,07/31/2013 19:09:03
1,DSION PROPERTIES,07/31/2013 19:08:49,07/31/2013 19:09:06
1,DSION PROPERTIES,07/31/2013 19:11:09,07/31/2013 19:11:22
1,DSION PROPERTIES,07/31/2013 19:22:10,07/31/2013 19:22:23
3,DSION PROPERTIES,07/31/2013 19:22:14,07/31/2013 19:22:29
3,DSION PROPERTIES,07/31/2013 19:22:50,07/31/2013 19:23:03
3,DSION PROPERTIES,07/31/2013 19:23:34,07/31/2013 19:24:01
3,DSION PROPERTIES,07/31/2013 19:29:22,07/31/2013 19:29:35
1,DSION PROPERTIES,07/31/2013 19:31:33,07/31/2013 19:31:45
3,DSION PROPERTIES,07/31/2013 19:31:20,07/31/2013 19:31:52
2,DSION PROPERTIES,07/31/2013 19:31:34,07/31/2013 19:32:07
2,DSION PROPERTIES,07/31/2013 19:32:08,07/31/2013 19:32:19
3,DSION PROPERTIES,07/31/2013 19:32:17,07/31/2013 19:32:32
3,DSION PROPERTIES,07/31/2013 19:33:06,07/31/2013 19:33:17
2,DSION PROPERTIES,07/31/2013 19:33:14,07/31/2013 19:33:27
2,DSION PROPERTIES,07/31/2013 19:33:55,07/31/2013 19:34:14
2,DSION PROPERTIES,07/31/2013 19:35:56,07/31/2013 19:36:08
3,DSION PROPERTIES,07/31/2013 19:36:06,07/31/2013 19:36:18
2,DSION PROPERTIES,07/31/2013 19:47:55,07/31/2013 19:48:08
1,DSION PROPERTIES,07/31/2013 19:49:35,07/31/2013 19:49:46
